date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-17 16:17:01,mrbrianolson,,4,2,13,"On January 17, 2018 I arrived in Montecito to help respond to the tragic debris flows that happened a week earlier. I’ve never seen first-hand this much devastation from a natural disaster. I would end up staying and working 7 days straight. #montecito #thomasfire #mudslides",,,#montecito #thomasfire #mudslides,1218205593485246470,https://twitter.com/mrbrianolson/status/1218205593485246470
2020-01-15 22:35:05,WatchdogVentura,,0,1,5,"Two years after the #ThomasFire , only 80 families have returned to their rebuilt homes in #Ventura. http://bit.ly/2SpeHiU",,,#ThomasFire #Ventura,1217575961128030210,https://twitter.com/WatchdogVentura/status/1217575961128030210
2020-01-15 16:01:37,DemsDestroyedCA,latimes,0,0,0,"What a beautiful story! #HappyTommy #HumaneSociety #HumaneSocietyOjay thank you for saving this beauty and congrats to new owner for taking #Tommy home. #ThomasFire #California",,,#HappyTommy #HumaneSociety #HumaneSocietyOjay #Tommy #ThomasFire #California,1217476944620445701,https://twitter.com/DemsDestroyedCA/status/1217476944620445701
2020-01-12 22:38:26,RemzWild22,LX1992_,1,0,0,"Idk but these babies could use a little stuffing no I fought the #ThomasFire on my homies ranch in these bad boys! ",,,#ThomasFire,1216489642045788160,https://twitter.com/RemzWild22/status/1216489642045788160
2020-01-11 21:26:03,WatchdogVentura,,0,2,4,"The biggest disaster in #Ventura’s history was the #ThomasFire , displacing hundreds of residents. http://bit.ly/2SpeHiU",,,#Ventura #ThomasFire,1216109037902798850,https://twitter.com/WatchdogVentura/status/1216109037902798850
2020-01-10 20:57:08,DavidStampsII,,0,0,6,"Back in grad school @ucsantabarbara cancelled finals because of the #thomasfire - #LSU just cancelled the first two days of school for the @LSUfootball National Championship Game. I guess it’s all relative? #GeauxTigers #LSUvsCLEM #noclassforme",,@ucsantabarbara @LSUfootball,#thomasfire #LSU #GeauxTigers #GeauxTigers #LSUvsCLEM #noclassforme,1215739374299688963,https://twitter.com/DavidStampsII/status/1215739374299688963
2020-01-08 17:49:50,SoCalHospitals,,0,0,0,"Six months into her new role as CEO at @AVDMHospital, Jenifer Nyhuis had to evacuate staff and patients as the #ThomasFire approached. Her leadership and determination empowered her to successfully transport 70 patients and 25 staff members to safety. ",,@AVDMHospital,#ThomasFire,1214967461092577280,https://twitter.com/SoCalHospitals/status/1214967461092577280
2020-01-08 01:59:02,CitizensJourn,,0,0,1,"Audit Highlights . . . Our audit of three counties assessing their emergency planning to protect vulnerable populations before, during, and after natural disasters revealed the following: #Auditor #California #preparedness #ThomasFire https://www.citizensjournal.us/state-auditor-reports-on-3-counties-preparedness-includes-ventura-over-thomas-fire/",,,#Auditor #California #preparedness #ThomasFire,1214728185134407681,https://twitter.com/CitizensJourn/status/1214728185134407681
2020-01-06 21:34:40,mme_lemonthyme,jennycohn1,0,0,0,"Too much rain after fire can cause mudslides though. #thomasfire",,,#thomasfire,1214299265159200768,https://twitter.com/mme_lemonthyme/status/1214299265159200768
2020-01-05 20:53:59,FlexAttackInc,,0,0,2,"The Winds are coming! Gusts up to 50mph! Stay alert! Remember #Thomasfire, one of VCN largest s started in Dec 2017. Wonder if #SCE will shut power off???",,,#Thomasfire #SCE,1213926641174368256,https://twitter.com/FlexAttackInc/status/1213926641174368256
2020-01-04 23:24:24,janewells,,3,1,30,"A little over two years after the #ThomasFire wiped out this entire neighborhood, most homes have been rebuilt. ",,,#ThomasFire,1213602108357804032,https://twitter.com/janewells/status/1213602108357804032
2020-01-04 20:05:02,WatchdogVentura,,0,2,4,"The #ThomasFire was the biggest disaster ever in #Ventura. Police &amp; Fire excelled during the tragedy. http://bit.ly/2SpeHiU",,,#ThomasFire #Ventura,1213551935636283396,https://twitter.com/WatchdogVentura/status/1213551935636283396
2020-01-04 17:15:53,HarrietteSucher,,0,0,1,"Well....goodmorning USA. As a California non-natural started Fire Victim I say let's keep New South Wales & Victoria on our prayers. #NswFires #VicFires are having equivalents of #WineCountryFires #RanchFire #ThomasFire #CarrFire #CampFire #KincadeFire all at once.",,,#NswFires #VicFires #WineCountryFires #RanchFire #ThomasFire #CarrFire #CampFire #KincadeFire,1213509364339765253,https://twitter.com/HarrietteSucher/status/1213509364339765253
2019-12-31 17:47:28,MyaNikitaEtc,Sisterray63,0,0,0,"I lived through the #ThomasFire. I feel ya.",,,#ThomasFire,1212067762895409152,https://twitter.com/MyaNikitaEtc/status/1212067762895409152
2019-12-30 03:48:24,Monicadisaster1,kellymnyc,0,0,1,"#CAwildfires #woolseyfire #thomasfire ",,,#CAwildfires #woolseyfire #thomasfire,1211494215236145153,https://twitter.com/Monicadisaster1/status/1211494215236145153
2019-12-30 02:25:02,WatchdogVentura,,0,2,4,"Two years after the #ThomasFire , only 80 families have returned to their rebuilt homes in #Ventura. http://bit.ly/2SpeHiU",,,#ThomasFire #Ventura,1211473237089177600,https://twitter.com/WatchdogVentura/status/1211473237089177600
2019-12-29 04:16:29,KCLUNEWS,,0,1,2,"New Storm System To Bring Rain, Snow To Central And South Coasts Sunday, Monday #cavefire #thomasfire#californiarain #Santabarbara #montecito #mariafire",,,#cavefire #Santabarbara #montecito #mariafire,1211138896374841347,https://twitter.com/KCLUNEWS/status/1211138896374841347
2019-12-28 20:54:02,WatchdogVentura,,0,1,3,"The biggest disaster in #Ventura’s history was the #ThomasFire , displacing hundreds of residents. http://bit.ly/2SpeHiU",,,#Ventura #ThomasFire,1211027551696629766,https://twitter.com/WatchdogVentura/status/1211027551696629766
2019-12-28 19:37:36,Timgal2,,0,0,0,"The money is in: County gets more than $16M from Edison https://www.vcstar.com/story/news/politics/2019/12/28/ventura-county-fires-edison-thomas-fire-woolsey-claims-resolved/2730318001/ via @vcstar #thomasfire #woolseyfire",,@vcstar,#thomasfire #woolseyfire,1211008315980832768,https://twitter.com/Timgal2/status/1211008315980832768
2019-12-27 23:02:00,DuskyWhateva,,0,0,0,"Carol didn’t see it after I wonder if I have to go in on this with me? The smoke is moving in. #ThomasFire",,,#ThomasFire,1210697366367592449,https://twitter.com/DuskyWhateva/status/1210697366367592449
2019-12-27 21:16:34,santabarbarians,,1,0,0,"@PGE4Me and @SCE tried to raise how much profit they were allowed to make just a couple years after @SCE equipment sparked the #thomasfire and debris flow that left 21 dead and hundreds of homes damaged. In a decision Dec 16th @californiapuc said ""no"".",,@PGE4Me @SCE @SCE @californiapuc,#thomasfire,1210670834949296128,https://twitter.com/santabarbarians/status/1210670834949296128
2019-12-27 20:00:42,MyaNikitaEtc,justcoronabro,0,0,0,"I'm 52. I work for my local gov plus have a side business. My husband has two jobs. Due to circumstances I have no control over, like the #ThomasFire, and becoming partially disabled, we may never be comfortable. And I'm still fight for you and all of US. Happy holidays to you.",,,#ThomasFire,1210651742464954368,https://twitter.com/MyaNikitaEtc/status/1210651742464954368
2019-12-26 19:33:09,KCLUNEWS,,0,0,0,"Storm Drops Heavy Rain, With Minor Street Flooding; But, No Serious Issues In Brush Fire Burn Zones #cavefire #thomasfire #santabarbara #montecito #streetflooding #tornado",,,#cavefire #thomasfire #santabarbara #montecito #streetflooding #tornado,1210282419317657600,https://twitter.com/KCLUNEWS/status/1210282419317657600
2019-12-26 04:14:48,KCLUNEWS,,0,0,2,"Storm Creates Some Street Flooding On South Coast #cavefire #mariafire #thomasfire #montecito #santabarbara @countyofsb #carpinteria",,@countyofsb,#cavefire #mariafire #thomasfire #montecito #santabarbara #carpinteria,1210051307672752128,https://twitter.com/KCLUNEWS/status/1210051307672752128
2019-12-26 03:37:06,KCLUNEWS,,0,0,0,"The National Weather Service has issued a Flash Flood Warning for the Santa Barbara, Montecito, and Carpinteria areas until 8:45 PM 12/25. It means flash flooding is possible, and you should avoid areas prone to flooding #cavefire #montecito #thomasfire #santabarbara @countyofsb",,@countyofsb,#cavefire #montecito #thomasfire #santabarbara,1210041821742501888,https://twitter.com/KCLUNEWS/status/1210041821742501888
2019-12-25 23:51:41,KCLUNEWS,,0,0,1,"New Storm Arrives On Central, South Coasts; Could Drop Two Inches Of Rain Along Coast #cavefire #mariafire #easyfire #thomasfire #woolseyfire #debrisflow @countyofsb",,@countyofsb,#cavefire #mariafire #easyfire #thomasfire #woolseyfire #debrisflow,1209985092816261120,https://twitter.com/KCLUNEWS/status/1209985092816261120
2019-12-23 10:37:14,WildlandFirefig,AngelaKorras,0,0,0,"Exactly!!! #ThomasFire in 2017. The original source https://www.instagram.com/p/Bc-hgjpBsxf/",,,#ThomasFire,1209060389004173312,https://twitter.com/WildlandFirefig/status/1209060389004173312
2019-12-22 22:49:46,naomikandrews,VCscanner,0,0,0,"To all the families in my community who were affected by the #ThomasFire know you are not forgotten! Wishing you a blessed Christmas and a Happy New Year. ",,,#ThomasFire,1208882347283644416,https://twitter.com/naomikandrews/status/1208882347283644416
2019-12-22 13:56:18,GarofaloWX,,3,2,8,"Completely heartbreaking video as fires continue to rage in Australia. Can you also believe it was just two years ago the #ThomasFire in Ventura County, CA, became the largest wildfire in recorded history. Prayers for those impacted &amp; first responders. ",,,#ThomasFire,1208748097175556103,https://twitter.com/GarofaloWX/status/1208748097175556103
2019-12-21 02:57:14,BGCVentura,,0,1,9,"We wholeheartedly appreciate @socalgas @MsMariaVentura for serving as our board president these past two years. Her leadership (especially during a crisis like the #ThomasFire) and compassion for the children we serve is truly inspiring. #TY #KidsMatter",,@socalgas @MsMariaVentura,#ThomasFire #TY #KidsMatter,1208219851145142274,https://twitter.com/BGCVentura/status/1208219851145142274
2019-12-19 18:26:04,WatchdogVentura,,0,2,6,"The #ThomasFire burned 535 houses. 2 years later, 80 families occupy their rebuilt homes in #Ventura.",,,#ThomasFire #Ventura,1207728820859670528,https://twitter.com/WatchdogVentura/status/1207728820859670528
2019-12-18 18:28:05,WatchdogVentura,,1,2,5,"Some good guesses yesterday, but no clear winner. Let me limit the choices and guess again. #Ventura #ThomasFire ",,,#Ventura #ThomasFire,1207366941842776065,https://twitter.com/WatchdogVentura/status/1207366941842776065
2019-12-18 01:03:17,ai6yrham,,2,7,11,"FCC formally proposes removing #hamradio access to one of the bands we use for #mesh #disaster #emergency here (yes, we used that during mulltiple fires here, including #ThomasFire and #WoolseyFire). http://www.arrl.org/news/fcc-formally-adopts-proposals-to-remove-amateur-3-ghz-band-invites-comments#.Xfl6ck_xuSY.twitter",,,#hamradio #mesh #disaster #emergency #ThomasFire #WoolseyFire,1207104007954583553,https://twitter.com/ai6yrham/status/1207104007954583553
2019-12-17 18:42:03,WatchdogVentura,,2,2,5,"The #ThomasFire burned 535 houses. 2 years on, how many families occupy their rebuilt homes in #Ventura?",,,#ThomasFire #Ventura,1207008069831528448,https://twitter.com/WatchdogVentura/status/1207008069831528448
2019-12-16 23:01:41,KCLUNEWS,,0,1,0,"Some Ventura County Supervisors Propose Sales Tax Hike To Reduce Brush Fire Risk, Buy More Parkland #thomasfire #mariafire #easyfire @countyventura @vcfd",,@CountyVentura @VCFD,#thomasfire #mariafire #easyfire,1206711019977920517,https://twitter.com/KCLUNEWS/status/1206711019977920517
2019-12-15 19:38:34,ai6yrham,,0,1,13,"Accidentally ended up near the Ondulando neighborhood some weekends ago, where it's clear wildfire risk and $$$for real estate views are directly proportional. Massive rebuilding effort from #ThomasFire there, but many burnt out lots for sale. ",,,#ThomasFire,1206297517521956864,https://twitter.com/ai6yrham/status/1206297517521956864
2019-12-14 21:05:36,melvin_jacsquad,,0,0,2,"On this day, I heard the news of a fallen brother on the #thomasfire The best thing we can do is to keep him in our hearts and fight everyday with the best that we got ",,,#thomasfire,1205957031321948160,https://twitter.com/melvin_jacsquad/status/1205957031321948160
2019-12-10 21:18:24,SoCalHospitals,,0,0,0,"Jenifer Nyhuis, CEO of @AVDMHospital, has received the 2019 Šimanek Distinguished Service Award for her exemplary leadership skills evacuating patients to safety during the 2017 #ThomasFire. ",,@AVDMHospital,#ThomasFire,1204510701579976705,https://twitter.com/SoCalHospitals/status/1204510701579976705
2019-12-09 22:51:23,CalHospitals,,0,0,2,"Congratulations to this year's recipient of the Šimanek Distinguished Service Award, Jenifer Nyhuis. Jenifer and her staff at @AVDMHospital safely evacuated 70+ patients during the 2017 #ThomasFire that destroyed part of the facility. ",,@AVDMHospital,#ThomasFire,1204171714126475264,https://twitter.com/CalHospitals/status/1204171714126475264
2019-12-09 22:45:16,ShereeILowe,,0,1,5,"Since hearing Jenifer Nyhuis story of safely evacuating @AVDMHospital during the 2017 #ThomasFire, we knew she would be the 2019 recipient of the Šimanek Distinguished Service Award. Congrats to Jenifer and the brave staff who saved 70+ lives that night. ",,@AVDMHospital,#ThomasFire,1204170174078668800,https://twitter.com/ShereeILowe/status/1204170174078668800
2019-12-09 05:47:23,quirklawyers,,0,0,0,"Upper Ojai Relief Elves are striking #UpperOjai #thomasfire #christmas #love #community @Ojai, California https://www.instagram.com/p/B51ykVHgj_o/?igshid=1xny3laf9gi9o",,,#UpperOjai #thomasfire #christmas #love #community,1203914014910275590,https://twitter.com/quirklawyers/status/1203914014910275590
2019-12-08 09:38:37,IncendiosES,inlandfirephoto,1,8,17,"Dos años del #ThomasFire que dejó 114.000 hectáreas afectadas entre Santa Barbara y Ventura Counties en #California",,,#ThomasFire #California,1203609820110245890,https://twitter.com/IncendiosES/status/1203609820110245890
2019-12-08 07:40:19,WildlandFirefig,inlandfirephoto,0,0,3,"Dos años del #ThomasFire ",,,#ThomasFire,1203580048588115968,https://twitter.com/WildlandFirefig/status/1203580048588115968
2019-12-07 19:51:08,JhawkFire,inlandfirephoto,0,13,57,"The #ThomasFire killed @CAL_FIRE @CALFIRESANDIEGO Fire Apparatus Engineer #CoryIverson who was a very good #firefighter &amp; wonderful husband, father &amp; family man. Fire Service lost a helluva future leader &amp; fire warrior. RIP Cory Iverson.",,@CAL_FIRE @CALFIRESANDIEGO,#ThomasFire #CoryIverson #firefighter,1203401577064611840,https://twitter.com/JhawkFire/status/1203401577064611840
2019-12-07 06:21:33,KCLUNEWS,,0,1,3,"It’s been two years since the Thomas Fire hit Ventura and Santa Barbara Counties. Firefighters and law enforcement officers went all out to keep a bad fire from being many times worse #ThomasFire #805strong #Ventura #santabarbara",,,#ThomasFire #805strong #Ventura #santabarbara,1203197838340919296,https://twitter.com/KCLUNEWS/status/1203197838340919296
2019-12-07 00:32:12,KCLUNEWS,,0,0,0,"New State Report Critical Of Ventura County's Disaster Response Planning #thomasfire #mariafire #woolseyfire #hillfire",,,#thomasfire #mariafire #woolseyfire #hillfire,1203109920834387968,https://twitter.com/KCLUNEWS/status/1203109920834387968
2019-12-06 20:58:04,leviholiman,,0,0,0,"I shot these pieces while helping Ojai residents sift through their burned down houses after the #ThomasFire. We tried to find some healing and beauty inside of a very rough time. Come to Poppies in Ojai and buy... https://www.facebook.com/leviholiman/posts/10156312082405938",,,#ThomasFire,1203056033888952321,https://twitter.com/leviholiman/status/1203056033888952321
2019-12-06 19:52:18,VCFD,,2,7,62,"Two years ago the #ThomasFire tested our preparedness. Thanks to resilient communities and strong partnerships with @VENTURASHERIFF and @Venturaoes, we achieved success together. Thank you Ventura County for being one of the most prepared counties in the nation! @CountyVentura",,@VENTURASHERIFF @Venturaoes @CountyVentura,#ThomasFire,1203039480065622016,https://twitter.com/VCFD/status/1203039480065622016
2019-12-06 19:26:19,CountyVentura,VENTURASHERIFF,0,0,1,"2 yr. anniversary & recovery from the #ThomasFire @VENTURASHERIFF - Debido a la capacidad de resistencia de los residentes del Condado de Ventura, nuestro fuerte compromiso con la seguridad pública y la asistencia de muchas agencias asociadas, la recuperación está en marcha.",,@VENTURASHERIFF,#ThomasFire,1203032941489606656,https://twitter.com/CountyVentura/status/1203032941489606656
